allocator,allocator_label,offset,date,realised_beta_252d
b2_memoryless_mvo,Standard optimizer,o0,2000-01-20,0.2089674078553093
b2_memoryless_mvo,Standard optimizer,o0,2000-01-21,0.20903317925420892
b2_memoryless_mvo,Standard optimizer,o0,2000-01-24,0.20779381265198424
b2_memoryless_mvo,Standard optimizer,o0,2000-01-25,0.20546196794505683
b2_memoryless_mvo,Standard optimizer,o0,2000-01-26,0.2056607911109217
b2_memoryless_mvo,Standard optimizer,o0,2000-01-27,0.2057343844053872
b2_memoryless_mvo,Standard optimizer,o0,2000-01-28,0.20409033471115715
b2_memoryless_mvo,Standard optimizer,o0,2000-01-31,0.20694718685390998
b2_memoryless_mvo,Standard optimizer,o0,2000-02-01,0.20502251654773407
b2_memoryless_mvo,Standard optimizer,o0,2000-02-02,0.20593818234253794
b2_memoryless_mvo,Standard optimizer,o0,2000-02-03,0.2062244249414267
b2_memoryless_mvo,Standard optimizer,o0,2000-02-04,0.2066624485353827
b2_memoryless_mvo,Standard optimizer,o0,2000-02-07,0.20668017191778984
b2_memoryless_mvo,Standard optimizer,o0,2000-02-08,0.2134905279560644
b2_memoryless_mvo,Standard optimizer,o0,2000-02-09,0.21415616014484462
b2_memoryless_mvo,Standard optimizer,o0,2000-02-10,0.2177912811940901
b2_memoryless_mvo,Standard optimizer,o0,2000-02-11,0.21899373396405394
b2_memoryless_mvo,Standard optimizer,o0,2000-02-14,0.21865914666657701
b2_memoryless_mvo,Standard optimizer,o0,2000-02-15,0.2214248213322446
b2_memoryless_mvo,Standard optimizer,o0,2000-02-16,0.22067101072664264
b2_memoryless_mvo,Standard optimizer,o0,2000-02-17,0.2208383895433241
b2_memoryless_mvo,Standard optimizer,o0,2000-02-18,0.220897152596589
b2_memoryless_mvo,Standard optimizer,o0,2000-02-22,0.22078710109865418
b2_memoryless_mvo,Standard optimizer,o0,2000-02-23,0.22309513337438608
b2_memoryless_mvo,Standard optimizer,o0,2000-02-24,0.22354151879056555
b2_memoryless_mvo,Standard optimizer,o0,2000-02-25,0.22524996199617597
b2_memoryless_mvo,Standard optimizer,o0,2000-02-28,0.22504392316902658
b2_memoryless_mvo,Standard optimizer,o0,2000-02-29,0.22474833279761205
b2_memoryless_mvo,Standard optimizer,o0,2000-03-01,0.22397207099602698
b2_memoryless_mvo,Standard optimizer,o0,2000-03-02,0.22292868419247786
b2_memoryless_mvo,Standard optimizer,o0,2000-03-03,0.2256286520025442
b2_memoryless_mvo,Standard optimizer,o0,2000-03-06,0.22790756019941938
b2_memoryless_mvo,Standard optimizer,o0,2000-03-07,0.2279147024960108
b2_memoryless_mvo,Standard optimizer,o0,2000-03-08,0.2280774469037651
b2_memoryless_mvo,Standard optimizer,o0,2000-03-09,0.23544155489863733
b2_memoryless_mvo,Standard optimizer,o0,2000-03-10,0.23697372935827354
b2_memoryless_mvo,Standard optimizer,o0,2000-03-13,0.235321078568206
b2_memoryless_mvo,Standard optimizer,o0,2000-03-14,0.23243171327403642
b2_memoryless_mvo,Standard optimizer,o0,2000-03-15,0.23141484857171016
b2_memoryless_mvo,Standard optimizer,o0,2000-03-16,0.22647264582846982
b2_memoryless_mvo,Standard optimizer,o0,2000-03-17,0.22320022772757686
b2_memoryless_mvo,Standard optimizer,o0,2000-03-20,0.2228640719800911
b2_memoryless_mvo,Standard optimizer,o0,2000-03-21,0.22696173239027936
b2_memoryless_mvo,Standard optimizer,o0,2000-03-22,0.22621446551591765
b2_memoryless_mvo,Standard optimizer,o0,2000-03-23,0.22666210168586548
b2_memoryless_mvo,Standard optimizer,o0,2000-03-24,0.22666000427376415
b2_memoryless_mvo,Standard optimizer,o0,2000-03-27,0.22524777227497225
b2_memoryless_mvo,Standard optimizer,o0,2000-03-28,0.22785867118336797
b2_memoryless_mvo,Standard optimizer,o0,2000-03-29,0.22753026389222467
b2_memoryless_mvo,Standard optimizer,o0,2000-03-30,0.22910130259543343
b2_memoryless_mvo,Standard optimizer,o0,2000-03-31,0.22366012390041848
b2_memoryless_mvo,Standard optimizer,o0,2000-04-03,0.22396935706540871
b2_memoryless_mvo,Standard optimizer,o0,2000-04-04,0.22041445141272112
b2_memoryless_mvo,Standard optimizer,o0,2000-04-05,0.2203339090658305
b2_memoryless_mvo,Standard optimizer,o0,2000-04-06,0.22194621967163983
b2_memoryless_mvo,Standard optimizer,o0,2000-04-07,0.22166827823539437
b2_memoryless_mvo,Standard optimizer,o0,2000-04-10,0.22133758935784573
b2_memoryless_mvo,Standard optimizer,o0,2000-04-11,0.2186628979120078
b2_memoryless_mvo,Standard optimizer,o0,2000-04-12,0.21764982534870278
b2_memoryless_mvo,Standard optimizer,o0,2000-04-13,0.21552795788177884
b2_memoryless_mvo,Standard optimizer,o0,2000-04-14,0.19314384018154174
b2_memoryless_mvo,Standard optimizer,o0,2000-04-17,0.19108978399357118
b2_memoryless_mvo,Standard optimizer,o0,2000-04-18,0.19704101474689756
b2_memoryless_mvo,Standard optimizer,o0,2000-04-19,0.19480984815022034
b2_memoryless_mvo,Standard optimizer,o0,2000-04-20,0.1947561419767138
b2_memoryless_mvo,Standard optimizer,o0,2000-04-24,0.19577371677210778
b2_memoryless_mvo,Standard optimizer,o0,2000-04-25,0.19665822243282974
b2_memoryless_mvo,Standard optimizer,o0,2000-04-26,0.18991488416244565
b2_memoryless_mvo,Standard optimizer,o0,2000-04-27,0.18941364149647258
b2_memoryless_mvo,Standard optimizer,o0,2000-04-28,0.18928384678235669
b2_memoryless_mvo,Standard optimizer,o0,2000-05-01,0.18640653795548826
b2_memoryless_mvo,Standard optimizer,o0,2000-05-02,0.18347065090560705
b2_memoryless_mvo,Standard optimizer,o0,2000-05-03,0.18328030707054327
b2_memoryless_mvo,Standard optimizer,o0,2000-05-04,0.18414235285867453
b2_memoryless_mvo,Standard optimizer,o0,2000-05-05,0.18619531657934496
b2_memoryless_mvo,Standard optimizer,o0,2000-05-08,0.18697956332789767
b2_memoryless_mvo,Standard optimizer,o0,2000-05-09,0.1870045636698888
b2_memoryless_mvo,Standard optimizer,o0,2000-05-10,0.1861080459855002
b2_memoryless_mvo,Standard optimizer,o0,2000-05-11,0.18545128324098947
b2_memoryless_mvo,Standard optimizer,o0,2000-05-12,0.18550347182746146
b2_memoryless_mvo,Standard optimizer,o0,2000-05-15,0.1830796728991157
b2_memoryless_mvo,Standard optimizer,o0,2000-05-16,0.1816112741990656
b2_memoryless_mvo,Standard optimizer,o0,2000-05-17,0.18314158865893546
b2_memoryless_mvo,Standard optimizer,o0,2000-05-18,0.18333935075873703
b2_memoryless_mvo,Standard optimizer,o0,2000-05-19,0.18462740769673638
b2_memoryless_mvo,Standard optimizer,o0,2000-05-22,0.18606516483192573
b2_memoryless_mvo,Standard optimizer,o0,2000-05-23,0.18656426577675211
b2_memoryless_mvo,Standard optimizer,o0,2000-05-24,0.18392860832806043
b2_memoryless_mvo,Standard optimizer,o0,2000-05-25,0.18234990839191278
b2_memoryless_mvo,Standard optimizer,o0,2000-05-26,0.1814351138525255
b2_memoryless_mvo,Standard optimizer,o0,2000-05-30,0.18005896142520644
b2_memoryless_mvo,Standard optimizer,o0,2000-05-31,0.17980777851220514
b2_memoryless_mvo,Standard optimizer,o0,2000-06-01,0.1782446573523773
b2_memoryless_mvo,Standard optimizer,o0,2000-06-02,0.17801828469164732
b2_memoryless_mvo,Standard optimizer,o0,2000-06-05,0.1772557692386384
b2_memoryless_mvo,Standard optimizer,o0,2000-06-06,0.17766544460378159
b2_memoryless_mvo,Standard optimizer,o0,2000-06-07,0.17740044520356063
b2_memoryless_mvo,Standard optimizer,o0,2000-06-08,0.17511096200787152
b2_memoryless_mvo,Standard optimizer,o0,2000-06-09,0.1750280484044134
b2_memoryless_mvo,Standard optimizer,o0,2000-06-12,0.17535326028336332
b2_memoryless_mvo,Standard optimizer,o0,2000-06-13,0.1753896688295681
b2_memoryless_mvo,Standard optimizer,o0,2000-06-14,0.16895322987204914
b2_memoryless_mvo,Standard optimizer,o0,2000-06-15,0.16983585050536867
b2_memoryless_mvo,Standard optimizer,o0,2000-06-16,0.16793457668318706
b2_memoryless_mvo,Standard optimizer,o0,2000-06-19,0.16613640107488878
b2_memoryless_mvo,Standard optimizer,o0,2000-06-20,0.16629151098173256
b2_memoryless_mvo,Standard optimizer,o0,2000-06-21,0.16662636038747342
b2_memoryless_mvo,Standard optimizer,o0,2000-06-22,0.16503365122533567
b2_memoryless_mvo,Standard optimizer,o0,2000-06-23,0.16502026871911052
b2_memoryless_mvo,Standard optimizer,o0,2000-06-26,0.1657225064937936
b2_memoryless_mvo,Standard optimizer,o0,2000-06-27,0.16865839462824314
b2_memoryless_mvo,Standard optimizer,o0,2000-06-28,0.1719943239299674
b2_memoryless_mvo,Standard optimizer,o0,2000-06-29,0.1715939959180766
b2_memoryless_mvo,Standard optimizer,o0,2000-06-30,0.17052282764825272
b2_memoryless_mvo,Standard optimizer,o0,2000-07-03,0.17032075258267607
b2_memoryless_mvo,Standard optimizer,o0,2000-07-05,0.1714243159421395
b2_memoryless_mvo,Standard optimizer,o0,2000-07-06,0.17085313904196983
b2_memoryless_mvo,Standard optimizer,o0,2000-07-07,0.17055789661970275
b2_memoryless_mvo,Standard optimizer,o0,2000-07-10,0.17067201909649218
b2_memoryless_mvo,Standard optimizer,o0,2000-07-11,0.17098472368997297
b2_memoryless_mvo,Standard optimizer,o0,2000-07-12,0.17041438068052872
b2_memoryless_mvo,Standard optimizer,o0,2000-07-13,0.17064234983825033
b2_memoryless_mvo,Standard optimizer,o0,2000-07-14,0.16992858855259926
b2_memoryless_mvo,Standard optimizer,o0,2000-07-17,0.1706196331971398
b2_memoryless_mvo,Standard optimizer,o0,2000-07-18,0.17029192573437194
b2_memoryless_mvo,Standard optimizer,o0,2000-07-19,0.16836048447538032
b2_memoryless_mvo,Standard optimizer,o0,2000-07-20,0.1686361300754291
b2_memoryless_mvo,Standard optimizer,o0,2000-07-21,0.1659618780823734
b2_memoryless_mvo,Standard optimizer,o0,2000-07-24,0.16539939893288735
b2_memoryless_mvo,Standard optimizer,o0,2000-07-25,0.16568303632725667
b2_memoryless_mvo,Standard optimizer,o0,2000-07-26,0.16384578695531904
b2_memoryless_mvo,Standard optimizer,o0,2000-07-27,0.16231040688455495
b2_memoryless_mvo,Standard optimizer,o0,2000-07-28,0.15639525664329584
b2_memoryless_mvo,Standard optimizer,o0,2000-07-31,0.15568316406835034
b2_memoryless_mvo,Standard optimizer,o0,2000-08-01,0.1559343932058106
b2_memoryless_mvo,Standard optimizer,o0,2000-08-02,0.15724698286915906
b2_memoryless_mvo,Standard optimizer,o0,2000-08-03,0.15869469491781518
b2_memoryless_mvo,Standard optimizer,o0,2000-08-04,0.156959099303545
b2_memoryless_mvo,Standard optimizer,o0,2000-08-07,0.15677210167595207
b2_memoryless_mvo,Standard optimizer,o0,2000-08-08,0.15798584764899254
b2_memoryless_mvo,Standard optimizer,o0,2000-08-09,0.15623683672878136
b2_memoryless_mvo,Standard optimizer,o0,2000-08-10,0.15667140681051714
b2_memoryless_mvo,Standard optimizer,o0,2000-08-11,0.15102629206580984
b2_memoryless_mvo,Standard optimizer,o0,2000-08-14,0.15157182048621765
b2_memoryless_mvo,Standard optimizer,o0,2000-08-15,0.15042267250569066
b2_memoryless_mvo,Standard optimizer,o0,2000-08-16,0.1506029478792741
b2_memoryless_mvo,Standard optimizer,o0,2000-08-17,0.14976239723350196
b2_memoryless_mvo,Standard optimizer,o0,2000-08-18,0.1497939053646752
b2_memoryless_mvo,Standard optimizer,o0,2000-08-21,0.14597192504778111
b2_memoryless_mvo,Standard optimizer,o0,2000-08-22,0.14592420599110312
b2_memoryless_mvo,Standard optimizer,o0,2000-08-23,0.1441610800182161
b2_memoryless_mvo,Standard optimizer,o0,2000-08-24,0.14237658731682068
b2_memoryless_mvo,Standard optimizer,o0,2000-08-25,0.14131753206447661
b2_memoryless_mvo,Standard optimizer,o0,2000-08-28,0.13722585314095403
b2_memoryless_mvo,Standard optimizer,o0,2000-08-29,0.13723948922510967
b2_memoryless_mvo,Standard optimizer,o0,2000-08-30,0.13698949143396774
b2_memoryless_mvo,Standard optimizer,o0,2000-08-31,0.13624601355738056
b2_memoryless_mvo,Standard optimizer,o0,2000-09-01,0.13168436110284604
b2_memoryless_mvo,Standard optimizer,o0,2000-09-05,0.13434208906818054
b2_memoryless_mvo,Standard optimizer,o0,2000-09-06,0.13330278286715036
b2_memoryless_mvo,Standard optimizer,o0,2000-09-07,0.13365226347313053
b2_memoryless_mvo,Standard optimizer,o0,2000-09-08,0.13386814367216726
b2_memoryless_mvo,Standard optimizer,o0,2000-09-11,0.13330248728236002
b2_memoryless_mvo,Standard optimizer,o0,2000-09-12,0.13283708141329545
b2_memoryless_mvo,Standard optimizer,o0,2000-09-13,0.1325372641796496
b2_memoryless_mvo,Standard optimizer,o0,2000-09-14,0.13285667113406083
b2_memoryless_mvo,Standard optimizer,o0,2000-09-15,0.1320229651003013
b2_memoryless_mvo,Standard optimizer,o0,2000-09-18,0.12921164333671448
b2_memoryless_mvo,Standard optimizer,o0,2000-09-19,0.13036496007239523
b2_memoryless_mvo,Standard optimizer,o0,2000-09-20,0.1311175215595988
b2_memoryless_mvo,Standard optimizer,o0,2000-09-21,0.13204364731655932
b2_memoryless_mvo,Standard optimizer,o0,2000-09-22,0.13351129870849135
b2_memoryless_mvo,Standard optimizer,o0,2000-09-25,0.13368714894925332
b2_memoryless_mvo,Standard optimizer,o0,2000-09-26,0.13245065798198216
b2_memoryless_mvo,Standard optimizer,o0,2000-09-27,0.13117134949595802
b2_memoryless_mvo,Standard optimizer,o0,2000-09-28,0.1275106425271397
b2_memoryless_mvo,Standard optimizer,o0,2000-09-29,0.12930977611760253
b2_memoryless_mvo,Standard optimizer,o0,2000-10-02,0.12633475456608825
b2_memoryless_mvo,Standard optimizer,o0,2000-10-03,0.1273650544080547
b2_memoryless_mvo,Standard optimizer,o0,2000-10-04,0.12667137204529935
b2_memoryless_mvo,Standard optimizer,o0,2000-10-05,0.1269910542817925
b2_memoryless_mvo,Standard optimizer,o0,2000-10-06,0.1274610855546913
b2_memoryless_mvo,Standard optimizer,o0,2000-10-09,0.1274574481423641
b2_memoryless_mvo,Standard optimizer,o0,2000-10-10,0.13131931989994725
b2_memoryless_mvo,Standard optimizer,o0,2000-10-11,0.13536458275608862
b2_memoryless_mvo,Standard optimizer,o0,2000-10-12,0.13146956165929694
b2_memoryless_mvo,Standard optimizer,o0,2000-10-13,0.12951115169375957
b2_memoryless_mvo,Standard optimizer,o0,2000-10-16,0.12934393873806332
b2_memoryless_mvo,Standard optimizer,o0,2000-10-17,0.1307439640695297
b2_memoryless_mvo,Standard optimizer,o0,2000-10-18,0.12470767192536003
b2_memoryless_mvo,Standard optimizer,o0,2000-10-19,0.11979481566552208
b2_memoryless_mvo,Standard optimizer,o0,2000-10-20,0.11630011753676098
b2_memoryless_mvo,Standard optimizer,o0,2000-10-23,0.11593481742017497
b2_memoryless_mvo,Standard optimizer,o0,2000-10-24,0.11708098436575141
b2_memoryless_mvo,Standard optimizer,o0,2000-10-25,0.11902401414025271
b2_memoryless_mvo,Standard optimizer,o0,2000-10-26,0.11605053299989258
b2_memoryless_mvo,Standard optimizer,o0,2000-10-27,0.11400189926179154
b2_memoryless_mvo,Standard optimizer,o0,2000-10-30,0.11077451014094845
b2_memoryless_mvo,Standard optimizer,o0,2000-10-31,0.11044586800950631
b2_memoryless_mvo,Standard optimizer,o0,2000-11-01,0.11154626000853128
b2_memoryless_mvo,Standard optimizer,o0,2000-11-02,0.1104281929941688
b2_memoryless_mvo,Standard optimizer,o0,2000-11-03,0.11077783824459475
b2_memoryless_mvo,Standard optimizer,o0,2000-11-06,0.11092627617980685
b2_memoryless_mvo,Standard optimizer,o0,2000-11-07,0.1121994682036649
b2_memoryless_mvo,Standard optimizer,o0,2000-11-08,0.11264449370663727
b2_memoryless_mvo,Standard optimizer,o0,2000-11-09,0.11080861875135814
b2_memoryless_mvo,Standard optimizer,o0,2000-11-10,0.11025651098003833
b2_memoryless_mvo,Standard optimizer,o0,2000-11-13,0.11357587128439615
b2_memoryless_mvo,Standard optimizer,o0,2000-11-14,0.1192655915133185
b2_memoryless_mvo,Standard optimizer,o0,2000-11-15,0.12008597109851704
b2_memoryless_mvo,Standard optimizer,o0,2000-11-16,0.11959846429317264
b2_memoryless_mvo,Standard optimizer,o0,2000-11-17,0.11934571324819299
b2_memoryless_mvo,Standard optimizer,o0,2000-11-20,0.1204783374435271
b2_memoryless_mvo,Standard optimizer,o0,2000-11-21,0.12200048722392538
b2_memoryless_mvo,Standard optimizer,o0,2000-11-22,0.11996717131006594
b2_memoryless_mvo,Standard optimizer,o0,2000-11-24,0.12015463453161108
b2_memoryless_mvo,Standard optimizer,o0,2000-11-27,0.1210848895141437
b2_memoryless_mvo,Standard optimizer,o0,2000-11-28,0.12028356029260395
b2_memoryless_mvo,Standard optimizer,o0,2000-11-29,0.11924290245565031
b2_memoryless_mvo,Standard optimizer,o0,2000-11-30,0.11814923155923071
b2_memoryless_mvo,Standard optimizer,o0,2000-12-01,0.11824443967956466
b2_memoryless_mvo,Standard optimizer,o0,2000-12-04,0.11736841382088409
b2_memoryless_mvo,Standard optimizer,o0,2000-12-05,0.12184908310803105
b2_memoryless_mvo,Standard optimizer,o0,2000-12-06,0.12083212373586014
b2_memoryless_mvo,Standard optimizer,o0,2000-12-07,0.12066833943102509
b2_memoryless_mvo,Standard optimizer,o0,2000-12-08,0.12263325025021046
b2_memoryless_mvo,Standard optimizer,o0,2000-12-11,0.12439128798778633
b2_memoryless_mvo,Standard optimizer,o0,2000-12-12,0.12608487701938179
b2_memoryless_mvo,Standard optimizer,o0,2000-12-13,0.1249405172713462
b2_memoryless_mvo,Standard optimizer,o0,2000-12-14,0.12494128162094
b2_memoryless_mvo,Standard optimizer,o0,2000-12-15,0.12160672739423534
b2_memoryless_mvo,Standard optimizer,o0,2000-12-18,0.12150081894993513
b2_memoryless_mvo,Standard optimizer,o0,2000-12-19,0.12396928902837907
b2_memoryless_mvo,Standard optimizer,o0,2000-12-20,0.1217729292039428
b2_memoryless_mvo,Standard optimizer,o0,2000-12-21,0.12273916939139717
b2_memoryless_mvo,Standard optimizer,o0,2000-12-22,0.11871720081680559
b2_memoryless_mvo,Standard optimizer,o0,2000-12-26,0.12007241104609984
b2_memoryless_mvo,Standard optimizer,o0,2000-12-27,0.12071418393317969
b2_memoryless_mvo,Standard optimizer,o0,2000-12-28,0.1204983075981164
b2_memoryless_mvo,Standard optimizer,o0,2000-12-29,0.12243045237850608
b2_memoryless_mvo,Standard optimizer,o0,2001-01-02,0.1201422216387644
b2_memoryless_mvo,Standard optimizer,o0,2001-01-03,0.10785799943730472
b2_memoryless_mvo,Standard optimizer,o0,2001-01-04,0.11217978025534091
b2_memoryless_mvo,Standard optimizer,o0,2001-01-05,0.11004977633697446
b2_memoryless_mvo,Standard optimizer,o0,2001-01-08,0.10645104682129529
b2_memoryless_mvo,Standard optimizer,o0,2001-01-09,0.10699257141265923
b2_memoryless_mvo,Standard optimizer,o0,2001-01-10,0.10305078588528066
b2_memoryless_mvo,Standard optimizer,o0,2001-01-11,0.10166770842385692
b2_memoryless_mvo,Standard optimizer,o0,2001-01-12,0.10192971501512393
b2_memoryless_mvo,Standard optimizer,o0,2001-01-16,0.10119096105315945
b2_memoryless_mvo,Standard optimizer,o0,2001-01-17,0.10010549512903151
b2_memoryless_mvo,Standard optimizer,o0,2001-01-18,0.09996729685591264
b2_memoryless_mvo,Standard optimizer,o0,2001-01-19,0.09953906687261671
b2_memoryless_mvo,Standard optimizer,o0,2001-01-22,0.09973885959246859
b2_memoryless_mvo,Standard optimizer,o0,2001-01-23,0.09913989961543057
b2_memoryless_mvo,Standard optimizer,o0,2001-01-24,0.09920635401242917
b2_memoryless_mvo,Standard optimizer,o0,2001-01-25,0.09918282519788803
b2_memoryless_mvo,Standard optimizer,o0,2001-01-26,0.09905825982244224
b2_memoryless_mvo,Standard optimizer,o0,2001-01-29,0.09788935657626609
b2_memoryless_mvo,Standard optimizer,o0,2001-01-30,0.09538380126754414
b2_memoryless_mvo,Standard optimizer,o0,2001-01-31,0.0968456896072412
b2_memoryless_mvo,Standard optimizer,o0,2001-02-01,0.09683795007948032
b2_memoryless_mvo,Standard optimizer,o0,2001-02-02,0.09393378402299986
b2_memoryless_mvo,Standard optimizer,o0,2001-02-05,0.0940301706211412
b2_memoryless_mvo,Standard optimizer,o0,2001-02-06,0.09404526821091802
b2_memoryless_mvo,Standard optimizer,o0,2001-02-07,0.09498268640056143
b2_memoryless_mvo,Standard optimizer,o0,2001-02-08,0.09353428979526533
b2_memoryless_mvo,Standard optimizer,o0,2001-02-09,0.09312194101080325
b2_memoryless_mvo,Standard optimizer,o0,2001-02-12,0.08973294454314637
b2_memoryless_mvo,Standard optimizer,o0,2001-02-13,0.08946739420069316
b2_memoryless_mvo,Standard optimizer,o0,2001-02-14,0.08908876052776749
b2_memoryless_mvo,Standard optimizer,o0,2001-02-15,0.08907625634442881
b2_memoryless_mvo,Standard optimizer,o0,2001-02-16,0.08950886883441503
b2_memoryless_mvo,Standard optimizer,o0,2001-02-20,0.08664773508004026
b2_memoryless_mvo,Standard optimizer,o0,2001-02-21,0.08714505519440237
b2_memoryless_mvo,Standard optimizer,o0,2001-02-22,0.0870456154397726
b2_memoryless_mvo,Standard optimizer,o0,2001-02-23,0.08632136556741767
b2_memoryless_mvo,Standard optimizer,o0,2001-02-26,0.08092766287605488
b2_memoryless_mvo,Standard optimizer,o0,2001-02-27,0.08077796313071338
b2_memoryless_mvo,Standard optimizer,o0,2001-02-28,0.0812034479490841
b2_memoryless_mvo,Standard optimizer,o0,2001-03-01,0.08174442982398276
b2_memoryless_mvo,Standard optimizer,o0,2001-03-02,0.08214658670878752
b2_memoryless_mvo,Standard optimizer,o0,2001-03-05,0.0805268096322056
b2_memoryless_mvo,Standard optimizer,o0,2001-03-06,0.07865926862344043
b2_memoryless_mvo,Standard optimizer,o0,2001-03-07,0.07678340106816998
b2_memoryless_mvo,Standard optimizer,o0,2001-03-08,0.07668851729709257
b2_memoryless_mvo,Standard optimizer,o0,2001-03-09,0.0713238294879932
b2_memoryless_mvo,Standard optimizer,o0,2001-03-12,0.07301182063745806
b2_memoryless_mvo,Standard optimizer,o0,2001-03-13,0.07256050170297457
b2_memoryless_mvo,Standard optimizer,o0,2001-03-14,0.07321545007894589
b2_memoryless_mvo,Standard optimizer,o0,2001-03-15,0.07141447065807603
b2_memoryless_mvo,Standard optimizer,o0,2001-03-16,0.06766143223279251
b2_memoryless_mvo,Standard optimizer,o0,2001-03-19,0.06771834217266104
b2_memoryless_mvo,Standard optimizer,o0,2001-03-20,0.07076617448653386
b2_memoryless_mvo,Standard optimizer,o0,2001-03-21,0.06804863701940049
b2_memoryless_mvo,Standard optimizer,o0,2001-03-22,0.06830479922088943
b2_memoryless_mvo,Standard optimizer,o0,2001-03-23,0.06451493654344807
b2_memoryless_mvo,Standard optimizer,o0,2001-03-26,0.0643123923926897
b2_memoryless_mvo,Standard optimizer,o0,2001-03-27,0.06217019369158475
b2_memoryless_mvo,Standard optimizer,o0,2001-03-28,0.06326542283439808
b2_memoryless_mvo,Standard optimizer,o0,2001-03-29,0.06355412282062779
b2_memoryless_mvo,Standard optimizer,o0,2001-03-30,0.060504863958217116
b2_memoryless_mvo,Standard optimizer,o0,2001-04-02,0.06025325794175089
b2_memoryless_mvo,Standard optimizer,o0,2001-04-03,0.06124160757542599
b2_memoryless_mvo,Standard optimizer,o0,2001-04-04,0.06194456662193028
b2_memoryless_mvo,Standard optimizer,o0,2001-04-05,0.06224149755232211
b2_memoryless_mvo,Standard optimizer,o0,2001-04-06,0.06279271809802452
b2_memoryless_mvo,Standard optimizer,o0,2001-04-09,0.061922472752817266
b2_memoryless_mvo,Standard optimizer,o0,2001-04-10,0.05811479007950622
b2_memoryless_mvo,Standard optimizer,o0,2001-04-11,0.057894682762948804
b2_memoryless_mvo,Standard optimizer,o0,2001-04-12,0.057848801822912334
b2_memoryless_mvo,Standard optimizer,o0,2001-04-16,0.058357725470041866
b2_memoryless_mvo,Standard optimizer,o0,2001-04-17,0.06432511732461764
b2_memoryless_mvo,Standard optimizer,o0,2001-04-18,0.060344013413359494
b2_memoryless_mvo,Standard optimizer,o0,2001-04-19,0.05190781082895376
b2_memoryless_mvo,Standard optimizer,o0,2001-04-20,0.053250399015639785
b2_memoryless_mvo,Standard optimizer,o0,2001-04-23,0.05428789426680317
b2_memoryless_mvo,Standard optimizer,o0,2001-04-24,0.053634124560856374
b2_memoryless_mvo,Standard optimizer,o0,2001-04-25,0.049081908805806825
b2_memoryless_mvo,Standard optimizer,o0,2001-04-26,0.051719189309746096
b2_memoryless_mvo,Standard optimizer,o0,2001-04-27,0.05337072348650202
b2_memoryless_mvo,Standard optimizer,o0,2001-04-30,0.05358283055917211
b2_memoryless_mvo,Standard optimizer,o0,2001-05-01,0.05531713416939929
b2_memoryless_mvo,Standard optimizer,o0,2001-05-02,0.05370588882079175
b2_memoryless_mvo,Standard optimizer,o0,2001-05-03,0.051712094140723475
b2_memoryless_mvo,Standard optimizer,o0,2001-05-04,0.051158806930091553
b2_memoryless_mvo,Standard optimizer,o0,2001-05-07,0.04921385436514011
b2_memoryless_mvo,Standard optimizer,o0,2001-05-08,0.048321875965236134
b2_memoryless_mvo,Standard optimizer,o0,2001-05-09,0.047912985332606975
b2_memoryless_mvo,Standard optimizer,o0,2001-05-10,0.047738294346612836
b2_memoryless_mvo,Standard optimizer,o0,2001-05-11,0.047077186973058426
b2_memoryless_mvo,Standard optimizer,o0,2001-05-14,0.0470020747944579
b2_memoryless_mvo,Standard optimizer,o0,2001-05-15,0.04760310481649598
b2_memoryless_mvo,Standard optimizer,o0,2001-05-16,0.04957795933670896
b2_memoryless_mvo,Standard optimizer,o0,2001-05-17,0.04919428763531271
b2_memoryless_mvo,Standard optimizer,o0,2001-05-18,0.04849318317716771
b2_memoryless_mvo,Standard optimizer,o0,2001-05-21,0.04578197269649482
b2_memoryless_mvo,Standard optimizer,o0,2001-05-22,0.04580571616207591
b2_memoryless_mvo,Standard optimizer,o0,2001-05-23,0.04296456257569591
b2_memoryless_mvo,Standard optimizer,o0,2001-05-24,0.0421224746639721
b2_memoryless_mvo,Standard optimizer,o0,2001-05-25,0.041684650377480974
b2_memoryless_mvo,Standard optimizer,o0,2001-05-29,0.039349038256536156
b2_memoryless_mvo,Standard optimizer,o0,2001-05-30,0.033729510503744446
b2_memoryless_mvo,Standard optimizer,o0,2001-05-31,0.0337774186561241
b2_memoryless_mvo,Standard optimizer,o0,2001-06-01,0.03346975141728779
b2_memoryless_mvo,Standard optimizer,o0,2001-06-04,0.03194468599598717
b2_memoryless_mvo,Standard optimizer,o0,2001-06-05,0.03261430866730148
b2_memoryless_mvo,Standard optimizer,o0,2001-06-06,0.03248008901764802
b2_memoryless_mvo,Standard optimizer,o0,2001-06-07,0.032240194628812814
b2_memoryless_mvo,Standard optimizer,o0,2001-06-08,0.03274091916706554
b2_memoryless_mvo,Standard optimizer,o0,2001-06-11,0.03135992920807612
b2_memoryless_mvo,Standard optimizer,o0,2001-06-12,0.030800829401517633
b2_memoryless_mvo,Standard optimizer,o0,2001-06-13,0.0300486959144128
b2_memoryless_mvo,Standard optimizer,o0,2001-06-14,0.031144716359711517
b2_memoryless_mvo,Standard optimizer,o0,2001-06-15,0.030868004899699174
b2_memoryless_mvo,Standard optimizer,o0,2001-06-18,0.03329275369098065
b2_memoryless_mvo,Standard optimizer,o0,2001-06-19,0.033656196361808846
b2_memoryless_mvo,Standard optimizer,o0,2001-06-20,0.03236132045446647
